ts	imei	mwra	p.android.gm	p.android.externalstorage	p.android.chrome	p.system	p.android.settings	p.android.packageinstaller	p.android.documentsui	p.google	p.notifier	p.olauncher	p.android.defcontainer	p.android.vending	p.process.gapps	p.simulator	p.dogalize	p.android.gms	p.browser.provider	p.gms.persistent	p.katana	p.inputmethod.latin
2018-05-05 11:48:00	8630330696303482436	1.00000	14.83128	9.88425	14.37203	9.27732	9.06326	7.59726	12.76000	0.00005	52.51726	35.70084	62.34460	23.05708	41.16969	97.83096	48.51576	33.52061	37.27769	52.85380	23.36063	14.26469
2018-05-05 11:49:00	3590433799317661529	1.00000	9.44045	12.07225	11.46546	8.03120	12.21244	8.23614	10.81384	0.01878	56.92232	55.08443	55.30018	42.75820	13.15652	51.81979	52.13830	71.83566	91.30461	64.35113	45.72336	4.12052
2018-05-05 11:50:00	8630330696303481651	1.00000	8.47294	13.09283	10.83002	10.11515	11.15283	9.60931	9.52549	0.05962	43.25452	48.22033	45.00681	44.85238	33.82069	90.31187	95.07245	40.59176	15.43652	66.04044	28.27198	87.91802
2018-05-05 11:51:00	8630330696303482345	1.00000	10.22759	14.74327	8.18497	11.76304	12.17835	8.93900	13.81598	0.00817	47.14916	22.35627	50.58551	82.14785	46.91701	72.30779	98.53768	60.69432	70.66142	14.77404	97.80173	86.85305
2018-05-05 11:52:00	863033069630348115	1.00000	17.14051	4.52459	15.75188	9.51214	7.18494	7.34000	12.23420	0.00006	59.98770	53.17834	30.65969	60.26681	89.23258	48.91521	11.87045	70.92016	68.76465	43.44410	19.03025	46.67584
2018-05-05 11:53:00	3590433799317661024	0.00000	8.43853	12.96892	6.41252	13.83826	9.92437	12.35662	12.34637	0.00049	31.53300	38.33017	51.12283	32.44383	53.06642	74.44199	16.75293	67.33572	2.82912	84.07846	41.77839	0.34703
2018-05-05 11:54:00	359043379931766148	0.00000	8.53473	13.83124	7.80107	17.22575	11.06597	11.86203	9.66214	0.00040	45.23450	49.98109	51.46563	83.44862	26.77116	69.05932	54.30777	69.78304	29.62541	98.29766	13.45677	18.16071
2018-05-05 11:55:00	8630330696303482113	1.00000	9.63816	11.70117	11.27379	12.12619	9.40077	9.72507	13.50958	0.00033	59.45743	43.90587	43.37641	93.99157	75.96287	30.93240	30.22985	18.07678	61.98435	18.72819	48.12430	20.09253
2018-05-05 11:56:00	8630330696303481859	1.00000	11.85577	13.51740	7.98965	10.53578	14.77494	10.52804	14.47353	0.00196	36.26086	45.52238	55.19323	9.65260	80.31041	58.67469	64.33670	50.85853	52.33002	68.34208	97.17288	36.65736
2018-05-05 11:57:00	3590433799317661123	1.00000	10.96795	6.55192	11.08661	10.67295	9.44800	6.32774	11.61038	0.00101	35.95581	14.75235	37.94413	74.95238	64.54411	29.76936	4.92776	43.26643	21.58105	70.67319	54.60104	65.68014
2018-05-05 11:58:00	3590433799317661792	0.00000	7.27108	8.41909	5.94346	12.50823	13.74263	9.72221	9.80716	0.04742	50.58949	44.64485	79.20800	43.07796	23.19508	93.71811	5.36959	13.11554	14.87898	6.55048	12.28661	45.22205
2018-05-05 11:59:00	3590433799317661578	1.00000	7.60681	11.29687	10.65444	9.90678	10.36648	11.06584	14.13961	0.00061	78.28951	23.70242	34.94649	45.10668	77.97487	98.27595	60.34062	96.82769	86.81050	94.38095	18.45803	94.38610
2018-05-05 12:00:00	863033069630348578	1.00000	14.28234	10.74701	13.91364	8.85430	9.22350	6.24694	10.35252	0.00005	48.53902	43.73363	52.56487	16.80014	92.39293	20.53193	41.72445	21.65836	7.73188	2.73657	96.58067	50.11759
2018-05-05 12:01:00	3590433799317661693	1.00000	13.83963	8.95636	13.60050	9.80540	7.23513	10.48441	11.90271	0.00005	49.23287	37.78955	63.60754	98.89442	42.73380	53.13266	41.47283	58.57454	43.94832	50.97939	44.18558	9.10932
2018-05-05 12:02:00	863033069630348172	1.00000	12.40910	5.34664	12.55810	8.32540	9.91283	5.83164	14.75019	0.00057	45.59378	36.36989	52.28422	21.05109	32.96061	47.31789	46.15347	69.32247	35.44418	14.01478	63.05714	30.47717
2018-05-05 12:03:00	863033069630348834	0.00000	11.24867	11.20484	10.22460	13.06696	15.11210	13.05459	12.53478	0.00113	48.01072	37.08704	71.88000	24.16416	27.51631	19.56002	61.40561	44.43295	97.46603	45.48741	81.83577	75.65346
2018-05-05 12:04:00	863033069630348776	1.00000	15.89410	9.42216	12.68633	11.65147	8.15707	6.53803	12.68326	0.00009	56.35443	57.52168	80.73987	67.04081	18.43697	75.12323	82.61572	96.49802	83.33575	17.66214	18.44037	3.43463
2018-05-05 12:05:00	359043379931766304	1.00000	13.63896	7.15798	12.72865	8.00160	9.54411	7.81520	14.79734	0.00079	44.25041	52.55849	63.84604	2.41578	11.69088	80.87678	94.83093	43.08656	34.24797	62.56588	80.90509	56.27406
2018-05-05 12:06:00	3590433799317662246	1.00000	8.60147	8.95755	11.25657	12.42276	13.13395	7.67612	11.63365	0.00014	55.43784	24.78808	57.58107	12.01397	60.72911	75.57514	35.32151	7.59905	1.03883	82.27327	7.36684	62.52725
2018-05-05 12:07:00	8630330696303481750	1.00000	12.90484	14.28248	6.63807	11.03423	12.51826	9.12619	13.48492	0.00581	61.28218	28.32414	48.00843	28.04273	85.21077	63.96140	43.68310	11.68191	22.01536	5.36922	12.95143	15.10320
2018-05-05 12:08:00	3590433799317661800	1.00000	12.20768	8.58488	13.39056	11.28039	8.79562	7.86463	11.16120	0.00019	46.85289	46.64849	65.17213	57.27824	97.76723	2.02646	7.69606	6.75689	75.64082	76.70246	29.43791	28.27839
2018-05-05 12:09:00	359043379931766007	0.00000	7.74081	11.74950	5.23534	12.37681	14.24602	14.91992	12.22315	0.00115	37.43823	45.41365	71.55050	38.23216	95.86498	49.06450	62.40600	91.40673	73.90713	51.83066	73.20823	9.99726
2018-05-05 12:10:00	3590433799317661248	1.00000	8.97171	10.29474	10.46535	8.84561	10.19287	5.39277	9.32772	0.00019	54.84030	40.24619	36.01664	7.08140	59.90011	53.05929	39.23301	81.16470	7.56282	0.07991	15.63425	51.17860
2018-05-05 12:11:00	8630330696303481693	1.00000	11.05659	16.10764	7.63153	8.91103	15.66651	9.84014	16.35609	0.00727	50.55899	65.39985	57.50469	11.41473	58.08242	10.83901	19.43023	24.64405	61.89548	49.23694	56.58733	31.66582
2018-05-05 12:12:00	863033069630348461	0.00000	12.85382	11.44364	13.49923	7.88598	17.07336	12.30008	15.98255	0.00004	52.53137	18.87005	65.85439	86.04966	9.10028	90.84061	52.94504	92.11654	54.33480	85.47690	67.91625	89.23462
2018-05-05 12:13:00	8630330696303482345	0.00000	9.48858	10.79583	11.62110	13.71003	13.67647	10.41305	11.58304	0.00122	48.96973	55.42987	37.75747	8.09432	1.01671	90.89471	50.39426	79.35166	10.77862	56.27798	54.40065	69.45688
2018-05-05 12:14:00	8630330696303481826	1.00000	8.67481	9.45820	11.83375	10.90803	15.29295	6.72838	11.67212	0.00038	55.94332	63.48018	58.45746	70.85351	18.50687	55.35957	9.20176	97.63384	77.81157	14.95783	62.07948	36.93451
2018-05-05 12:15:00	8630330696303481446	1.00000	14.57127	11.45132	14.05688	11.67424	7.70192	10.12527	11.06707	0.00005	60.40868	37.19092	37.63589	23.29644	80.40026	84.96020	50.63087	73.39713	54.81708	30.91999	96.38418	68.77717
2018-05-05 12:16:00	3590433799317662410	0.00000	12.20569	13.78164	11.92656	11.92085	11.58750	10.33227	12.21996	0.00040	27.37066	46.49041	46.92593	2.61786	64.08132	56.06280	56.67466	84.15766	13.92987	90.81360	91.99759	49.35308
2018-05-05 12:17:00	3590433799317662410	1.00000	11.96770	11.58868	13.58770	10.84803	9.35708	11.00784	10.67175	0.00025	41.10006	32.79927	60.39409	0.59238	51.65669	95.28032	33.84874	33.17599	73.68958	98.65013	68.55594	49.35489
2018-05-05 12:18:00	359043379931766817	1.00000	11.70852	6.56654	9.01330	9.41287	8.82818	9.78856	14.62896	0.00074	46.01965	44.77857	51.26389	56.80147	38.15671	46.55301	69.83407	23.98972	94.86300	91.51711	71.80894	23.31379
2018-05-05 12:19:00	863033069630348966	0.00000	9.23475	15.21860	11.18701	6.85880	13.47859	11.60267	13.23781	0.00164	45.16154	39.21749	50.68096	32.66537	19.20950	26.07758	98.51552	82.81874	6.92359	26.22341	57.80895	31.80947
2018-05-05 12:20:00	359043379931766973	0.00000	10.59988	10.84244	8.36403	6.00724	12.22809	11.71230	13.99361	0.00625	65.60034	38.49679	55.51801	24.25657	5.90917	25.52552	74.05003	92.13945	1.55482	61.48112	90.94620	59.27341
2018-05-05 12:21:00	863033069630348222	0.00000	9.12930	13.77159	14.93260	11.72194	13.92600	11.54043	10.84820	0.00104	41.04947	35.14549	49.55765	37.19396	11.88292	24.19840	40.81861	40.52971	99.56068	16.41050	80.27335	14.41020
2018-05-05 12:22:00	359043379931766023	0.00000	9.32441	8.54071	10.36583	8.56724	9.68887	9.34577	10.39393	0.03089	68.66372	42.27478	43.26955	51.13134	15.93635	20.43436	91.32292	82.95816	76.25539	23.36935	45.87247	4.47430
2018-05-05 12:23:00	3590433799317662196	1.00000	8.56857	9.67102	6.14907	8.12472	14.62175	9.16035	9.40811	0.30719	32.17400	50.74792	48.51549	16.67034	44.80395	55.94524	46.75449	93.60820	71.56378	53.68051	64.04244	67.90011
2018-05-05 12:24:00	359043379931766114	0.00000	10.23435	16.96952	12.95512	8.65422	10.91603	14.95501	13.45027	0.00418	51.46162	41.51502	48.04575	91.88339	66.10623	89.86065	67.02331	41.38329	97.49797	43.18783	84.00547	83.13077
2018-05-05 12:25:00	359043379931766049	0.00000	8.16919	9.71671	15.48114	12.99609	13.00941	12.81904	12.46868	0.09807	57.67766	47.24723	36.94373	54.82390	7.88880	19.55840	5.17550	28.92398	33.78028	94.66018	21.48317	1.86339
2018-05-05 12:26:00	863033069630348958	1.00000	10.64402	12.82106	7.35885	10.20348	12.26959	9.36923	13.83564	0.00414	59.37373	44.50731	44.79706	50.85399	73.25257	98.32064	55.85860	68.90876	88.10096	55.64352	29.38692	88.07825
2018-05-05 12:27:00	3590433799317661958	1.00000	7.04752	11.26778	6.49175	8.75186	15.91436	6.81622	12.93744	0.03241	40.56979	26.19070	48.78817	51.95482	43.27563	73.93692	2.17798	84.23957	69.38006	66.83409	99.07976	71.37290
2018-05-05 12:28:00	8630330696303482139	1.00000	5.82293	13.52314	8.83849	6.51099	17.16066	7.88470	13.99025	0.57208	67.13674	38.73181	54.15440	2.29350	22.19740	67.69863	16.57222	37.90616	89.51850	11.45675	98.75111	40.59997
2018-05-05 12:29:00	863033069630348073	1.00000	13.19268	10.84904	14.41786	8.56760	10.27728	6.80364	13.60014	0.00011	24.86252	41.29702	43.63114	49.24451	62.73769	14.91390	38.15054	73.50293	42.46079	94.26897	94.46127	92.92144
2018-05-05 12:30:00	8630330696303481610	1.00000	9.02689	12.03264	11.22677	11.35668	12.69484	7.00386	11.95437	0.00172	27.62764	27.21653	47.92090	80.63148	10.14464	50.12106	93.47873	31.19038	94.37938	18.58005	13.50854	56.54694
2018-05-05 12:31:00	3590433799317662022	1.00000	13.62473	4.63190	11.06584	6.92367	9.82324	6.20513	19.00275	0.00025	64.23756	53.06891	46.46145	67.65156	98.82629	56.46263	12.18809	67.11060	61.96356	83.43396	12.26141	35.22830
2018-05-05 12:32:00	8630330696303481040	0.00000	7.72574	13.07786	5.10663	11.11356	10.91925	15.39544	14.60683	0.00009	47.39812	40.45147	48.86292	20.01306	35.66080	70.15367	70.01756	64.23230	97.91719	59.57685	88.38086	98.59074
2018-05-05 12:33:00	8630330696303481651	1.00000	14.31332	8.42569	12.68840	9.31131	9.23504	7.29963	12.40447	0.00031	55.33885	27.06187	58.87266	8.47692	89.53902	90.13337	9.45241	39.06017	76.30086	8.80163	1.97012	56.38905
2018-05-05 12:34:00	863033069630348073	1.00000	12.09457	11.56673	11.64667	10.66786	8.38400	10.70502	15.81151	0.00004	31.52248	57.91943	49.95684	37.55184	98.05942	7.98917	95.75324	84.32885	28.67616	33.34162	74.46069	50.49767
2018-05-05 12:35:00	863033069630348164	0.00000	9.34883	12.18535	8.20588	10.67435	13.78067	12.46119	14.07037	0.00201	53.51772	45.49831	46.28696	70.28425	70.19407	5.30369	98.47028	98.40251	80.37786	88.63364	50.24041	68.39508
2018-05-05 12:36:00	8630330696303482162	1.00000	8.83732	12.98116	8.65373	15.19281	10.31705	8.19686	11.95291	0.00085	58.39367	50.23722	58.94593	92.27219	76.44046	95.15512	47.34424	56.84109	6.59254	37.21633	38.99594	57.13213
2018-05-05 12:37:00	3590433799317661743	1.00000	8.85176	11.69293	11.01475	12.94227	9.62028	7.80996	10.41791	0.00304	43.64480	37.12314	54.56536	44.92766	63.33273	62.81726	21.68336	10.65372	39.26157	54.65686	30.28455	77.19653
2018-05-05 12:38:00	359043379931766544	1.00000	7.84555	8.12272	11.12510	9.37172	11.10114	10.47787	10.20255	0.14230	43.66503	41.50749	56.47240	54.59482	58.63934	79.02330	65.18258	27.02780	99.22232	60.46295	17.59913	22.48913
2018-05-05 12:39:00	863033069630348420	1.00000	10.85993	7.98841	11.23808	11.28124	6.53645	12.67736	13.44946	0.00011	53.32563	52.41209	36.78719	8.13842	29.56773	90.49574	61.46860	46.75055	70.49398	54.18939	34.13394	52.67770
2018-05-05 12:40:00	3590433799317662170	1.00000	14.52785	7.33047	14.18474	8.48336	7.33406	10.70410	10.21866	0.00102	35.56226	45.38390	56.08967	57.58250	32.79936	29.74814	51.77483	71.61138	33.00191	28.68223	83.03473	25.89228
2018-05-05 12:41:00	3590433799317661172	1.00000	15.80183	5.78332	12.34809	8.01711	7.72316	9.35521	12.98652	0.00049	35.22086	50.24986	55.08453	6.07798	46.51688	20.37678	66.64256	16.36921	75.41892	60.45115	80.99414	92.15888
2018-05-05 12:42:00	359043379931766106	1.00000	13.81228	7.07703	13.08918	7.59098	12.67812	9.10622	10.16227	1.06259	42.74796	36.81825	43.34432	46.25066	8.45601	81.57459	29.42193	56.64688	75.92767	34.52942	21.05152	14.72960
2018-05-05 12:43:00	8630330696303481289	1.00000	2.17183	8.27278	13.02407	10.27441	12.13603	5.94857	8.96532	0.87718	45.12326	51.32445	37.68242	8.25663	54.75670	72.11664	75.58260	58.35151	64.48623	6.07672	60.84270	75.85518
2018-05-05 12:44:00	8630330696303481990	1.00000	9.65237	13.87493	13.54375	9.01061	9.81480	9.62086	11.62102	0.00026	47.32768	53.29607	38.26122	99.17972	75.47789	83.91937	72.56978	76.57680	61.62402	52.43491	54.44773	66.04825
2018-05-05 12:45:00	8630330696303481271	1.00000	8.88274	16.87118	5.42327	10.94174	13.75849	11.15026	12.11399	0.07796	49.94575	47.66243	59.80197	37.51082	5.17579	31.16800	62.26630	73.72677	57.12369	58.02656	99.48393	25.00390
2018-05-05 12:46:00	863033069630348420	0.00000	10.63399	14.53882	8.78806	6.91886	12.01407	15.32116	15.69855	0.03825	44.22374	43.13734	36.10700	34.17487	78.59141	49.47849	31.37531	39.64571	7.16026	81.74558	53.22574	49.97642
2018-05-05 12:47:00	3590433799317661693	1.00000	11.07394	10.61471	12.30782	11.58423	8.35138	10.54224	11.08261	0.00020	49.48597	27.78674	54.41064	40.83098	68.59824	59.86992	62.58610	11.75294	79.87357	23.63280	2.02142	45.42276
2018-05-05 12:48:00	3590433799317661131	0.00000	9.05149	11.04464	8.07461	11.98200	11.96518	8.96356	10.00360	0.01332	53.37918	56.63425	53.57975	28.46255	74.07227	52.69461	49.42593	20.33170	62.64366	77.46285	47.16351	49.01851
2018-05-05 12:49:00	359043379931766130	1.00000	12.44882	8.61893	11.38989	7.99699	11.34005	6.27816	15.89884	0.00023	51.11461	52.59286	68.12062	86.58363	73.32351	59.51914	25.34383	12.18388	94.75207	51.93801	6.28104	98.73080
2018-05-05 12:50:00	863033069630348495	1.00000	15.42721	5.59623	11.98706	7.76556	8.03012	6.37932	14.89923	0.00013	49.85200	39.14005	62.80347	34.98518	66.27736	98.74751	58.47109	16.26541	14.67018	96.98998	18.08916	35.30688
2018-05-05 12:51:00	359043379931766734	1.00000	11.06317	13.12162	8.45970	4.93249	13.86861	9.40745	10.37805	0.05638	40.88291	37.27779	47.88517	51.26212	65.03030	0.62305	31.22198	22.28453	64.42448	21.83159	92.41711	84.88304
2018-05-05 12:52:00	3590433799317661263	1.00000	11.04871	13.09149	10.52874	8.81153	11.08222	9.03488	13.18974	0.00206	37.16036	32.98909	61.52451	89.18395	87.40678	55.41004	69.01656	10.54560	91.90288	69.83806	64.99867	94.67193
2018-05-05 12:53:00	863033069630348404	1.00000	7.73264	12.96703	9.52847	6.31760	14.88801	7.57324	11.89595	0.07716	77.22315	38.45241	53.00253	65.83211	43.39585	97.62234	52.84127	86.35686	41.22682	36.94974	98.77598	78.96726
2018-05-05 12:54:00	8630330696303481701	0.00000	6.50469	15.97978	13.02589	10.49787	11.64669	14.42752	13.89379	0.06009	50.14968	40.54271	64.78765	34.14855	93.73661	29.16346	67.36700	19.11047	71.20876	70.44491	20.01527	10.78414
2018-05-05 12:55:00	8630330696303482303	0.00000	8.59730	8.42735	8.75896	8.28679	11.33841	9.59156	12.45078	0.00230	48.53711	32.88768	40.91098	30.90810	32.60552	35.62329	82.13049	35.61312	55.25202	75.54427	53.42561	84.00826
2018-05-05 12:56:00	8630330696303481347	1.00000	12.66784	9.43576	15.13217	11.92007	7.10016	8.29734	9.34530	0.00010	55.19396	68.43887	61.04366	14.49359	43.69767	52.58228	29.15391	61.95835	36.97338	11.23879	23.45413	10.13831
2018-05-05 12:57:00	8630330696303482113	1.00000	9.80848	14.24758	10.09308	5.03588	14.60557	10.18190	13.81769	0.13627	40.49789	22.90001	63.15628	95.80544	12.88228	41.57723	85.48221	88.20823	37.63375	31.02255	40.17018	62.88597
2018-05-05 12:58:00	863033069630348636	0.00000	13.12020	10.91079	13.25601	8.66858	12.70833	13.74712	12.02552	0.01978	63.14737	63.04228	54.87594	61.58770	21.24790	86.55040	14.82316	49.54666	46.67606	71.73072	36.11723	29.85557
2018-05-05 12:59:00	863033069630348370	1.00000	7.79701	10.47885	5.79463	14.80485	11.40089	13.12972	11.66425	0.00137	29.74094	36.32750	37.00206	28.95428	43.83731	33.95742	80.63715	96.05183	34.02263	18.00694	96.93205	57.28813
2018-05-05 13:00:00	3590433799317661081	0.00000	12.61108	16.59034	14.08363	10.15866	14.67429	12.04863	15.42473	0.00430	65.63202	39.10447	46.03027	3.89430	13.27019	53.16865	88.10024	73.31886	98.80842	9.00985	7.65191	23.14748
2018-05-05 13:01:00	8630330696303481362	0.00000	10.37509	11.53415	11.60038	5.00738	14.15702	13.46037	11.75403	0.00353	23.14473	38.03110	43.81771	30.29074	42.46062	25.32450	37.73632	35.83265	76.10357	25.87643	35.55274	80.16738
2018-05-05 13:02:00	863033069630348693	0.00000	12.19499	11.64285	12.53642	10.61290	6.79812	12.09158	13.70478	0.00007	34.95415	48.37607	58.28955	62.33068	41.76286	65.10720	66.43524	55.32883	82.02751	57.62489	43.99535	89.72294
2018-05-05 13:03:00	3590433799317661636	1.00000	11.41657	8.63927	13.13140	8.95100	9.02531	11.66853	12.76823	0.00119	68.61839	37.53202	42.78828	4.99149	32.58559	84.54970	82.48022	61.84248	59.26211	90.94924	3.91619	80.65436
2018-05-05 13:04:00	8630330696303482121	1.00000	10.59736	9.19147	11.69274	9.23714	8.74299	11.06854	12.00792	0.00015	31.09458	36.23839	56.73101	42.65189	38.98050	6.20864	26.87203	92.45249	78.69807	22.44279	6.90107	68.47516
2018-05-05 13:05:00	8630330696303481180	0.00000	12.81844	10.87756	11.92603	7.29005	10.57410	7.23614	16.38753	0.00018	52.62016	25.06192	61.81655	82.32697	81.90847	28.52698	92.98933	44.94256	17.03806	28.41902	98.85146	84.97415
2018-05-05 13:06:00	3590433799317662352	1.00000	12.01528	11.24144	11.95783	8.92903	9.84698	9.37684	16.15325	0.00011	39.00249	47.14951	47.99553	24.88937	38.77600	37.06139	94.25737	35.35089	12.45227	39.16560	50.34535	1.19135
2018-05-05 13:07:00	863033069630348743	0.00000	14.69541	10.67579	14.65833	10.53518	7.09109	10.95329	12.29831	0.00007	33.53273	61.87325	51.35323	1.57435	75.26886	50.57720	36.56808	84.92234	82.70634	82.11384	73.68963	40.72783
2018-05-05 13:08:00	359043379931766023	0.00000	10.30765	12.45737	12.85489	11.65968	12.32188	14.15625	12.29524	0.14978	22.41083	28.61505	42.42797	29.91111	86.83486	11.83527	72.22937	97.57217	89.30314	30.03248	54.57815	10.74354
2018-05-05 13:09:00	359043379931766031	0.00000	10.73794	10.80502	6.96911	12.65109	11.93705	14.58227	12.45099	0.00009	44.81133	18.51987	39.95047	88.16630	95.93512	70.98475	81.72739	44.75091	2.87483	49.30589	22.76842	91.83411
2018-05-05 13:10:00	3590433799317662378	0.00000	6.94727	11.84847	6.76314	14.88330	14.55473	12.42513	11.46601	0.00082	45.75286	35.10830	61.03431	30.49735	49.66301	30.90541	27.28954	64.53146	37.09859	67.14797	69.50001	86.32847
2018-05-05 13:11:00	8630330696303482147	0.00000	9.37951	9.78580	14.32335	9.04614	12.29162	9.13842	12.81313	0.00919	33.59278	50.40826	39.33211	6.65351	86.38355	57.69479	29.41734	47.66219	51.53965	56.83435	48.01802	6.79260
2018-05-05 13:12:00	359043379931766478	1.00000	17.10468	11.46207	15.20121	7.35675	10.38409	11.09602	16.71708	0.00013	42.73193	37.94589	54.37932	59.23417	32.95724	39.68395	76.17897	2.53814	42.64942	86.54239	48.86860	93.00251
2018-05-05 13:13:00	8630330696303481115	0.00000	12.56548	8.78408	15.46223	8.43446	16.75679	9.75299	10.71578	0.00086	67.98062	39.16288	65.21021	44.55923	65.69176	23.56952	8.06039	96.07398	92.88224	75.50812	40.94344	84.91463
2018-05-05 13:14:00	8630330696303481644	1.00000	7.44442	12.19556	8.92131	8.16120	12.34113	10.33211	12.16930	0.03168	47.01456	50.05001	68.10777	4.32512	65.68621	93.31546	18.19113	71.47215	76.68708	12.51750	65.75125	73.73377
2018-05-05 13:15:00	863033069630348685	1.00000	6.93535	12.35145	8.56264	5.60943	13.04161	8.13980	10.91142	0.64009	47.86253	42.88499	54.18427	2.87799	1.74450	54.19470	42.54241	20.04409	39.20921	66.03575	85.52908	76.56660
2018-05-05 13:16:00	8630330696303481479	1.00000	8.36241	9.13935	11.55584	9.55352	10.66093	8.93126	11.73584	0.00387	53.16885	34.05820	34.45125	87.48504	20.88898	38.85807	78.50261	71.84060	87.59590	67.76927	61.44439	59.01787
2018-05-05 13:17:00	8630330696303482329	1.00000	9.10744	17.92100	8.20563	4.83275	15.51969	12.37641	16.52047	0.26322	52.74439	47.58007	49.74329	38.44327	2.64285	79.24580	15.51846	2.33522	65.09212	86.24418	78.09690	75.94184
2018-05-05 13:18:00	3590433799317661701	0.00000	9.78034	13.10303	12.32151	9.74886	16.11356	15.50198	14.52033	0.00006	40.37275	29.97318	52.19100	76.37378	10.47886	86.33434	87.13152	13.35965	35.17794	73.74022	40.69798	70.09095
2018-05-05 13:19:00	3590433799317661065	0.00000	9.74717	11.87559	9.95511	13.42480	13.99648	11.91465	11.59068	0.00089	59.20105	39.05264	50.17842	3.94528	23.56909	77.54397	48.12388	52.78573	59.82323	91.32769	28.48898	68.72657
2018-05-05 13:20:00	359043379931766049	0.00000	10.70819	12.77068	9.39426	11.54446	10.84873	11.72140	13.18010	0.00024	57.91464	47.26494	59.98531	93.05326	84.38287	41.90000	60.61851	38.89824	61.32620	1.31548	6.14737	28.88101
