latitude	longitude	store_name	code	location	imei
48.90472	2.2469	La Garenne-Colombes	FR	Europe/Paris	359043379931766635
-2.68333	33	Usagara	TZ	Africa/Dar_es_Salaam	8630330696303481826
46.1351	-60.1831	Sydney	CA	America/Glace_Bay	359043379931766668
23.49668	86.68363	Adra	IN	Asia/Kolkata	3590433799317662162
33.35283	-111.78903	Gilbert	US	America/Phoenix	863033069630348974
40.24537	-75.64963	Pottstown	US	America/New_York	863033069630348685
27.34089	117.4831	Shaowu	CN	Asia/Shanghai	359043379931766494
28.90054	-81.26367	Deltona	US	America/New_York	359043379931766064
46.08333	122.08333	Ulanhot	CN	Asia/Shanghai	3590433799317662204
43.83125	5.03586	Cavaillon	FR	Europe/Paris	8630330696303482154
42.24113	-88.3162	Crystal Lake	US	America/Chicago	863033069630348677
53.78333	-1.06667	Selby	GB	Europe/London	863033069630348941
10.10649	76.35484	Alwaye	IN	Asia/Kolkata	8630330696303481008
20.28527	-103.42897	Jocotepec	MX	America/Mexico_City	8630330696303482188
32.52515	-93.75018	Shreveport	US	America/Chicago	863033069630348958
53.49389	-1.29243	Mexborough	GB	Europe/London	359043379931766031
50.06	43.2379	Mikhaylovka	RU	Europe/Volgograd	359043379931766130
50.23805	8.86704	Nidderau	DE	Europe/Berlin	3590433799317661560
40.63316	-74.13653	Port Richmond	US	America/New_York	3590433799317661107
44.85278	65.50917	Kyzylorda	KZ	Asia/Qyzylorda	3590433799317661727
43.61062	-72.97261	Rutland	US	America/New_York	863033069630348735
57.14369	-2.09814	Aberdeen	GB	Europe/London	3590433799317662410
50.56149	4.69889	Gembloux	BE	Europe/Brussels	863033069630348818
34.8825	128.62667	Sinhyeon	KR	Asia/Seoul	8630330696303481073
48.78232	9.17702	Stuttgart	DE	Europe/Berlin	863033069630348925
40.82232	-74.15987	Nutley	US	America/New_York	3590433799317661743
-17.74431	-48.62789	Caldas Novas	BR	America/Sao_Paulo	8630330696303481818
7.6	4.18333	Olupona	NG	Africa/Lagos	3590433799317662436
-4.24444	-42.29444	Barras	BR	America/Fortaleza	359043379931766403
17.94979	-94.91386	Acayucan	MX	America/Mexico_City	8630330696303481933
15.5439	73.7553	Calangute	IN	Asia/Kolkata	3590433799317661669
53.53041	43.67663	Nizhniy Lomov	RU	Europe/Moscow	359043379931766569
45.50369	11.412	Montecchio Maggiore-Alte Ceccato	IT	Europe/Rome	8630330696303482303
50.50301	13.63617	Most	CZ	Europe/Prague	863033069630348602
-37.32167	-59.13316	Tandil	AR	America/Argentina/Buenos_Aires	3590433799317662147
19.32889	-99.32556	San Lorenzo Acopilco	MX	America/Mexico_City	8630330696303482493
50.8	3.16667	Wevelgem	BE	Europe/Brussels	8630330696303482030
36.46917	10.78222	Beni Khiar	TN	Africa/Tunis	3590433799317662428
55.82737	-4.0573	Viewpark	GB	Europe/London	3590433799317661503
38.96372	-76.99081	Chillum	US	America/New_York	8630330696303482196
-19.7625	-44.31389	Esmeraldas	BR	America/Sao_Paulo	359043379931766452
8.88649	2.59753	Tchaourou	BJ	Africa/Porto-Novo	863033069630348776
40.66482	122.22833	Yingkou	CN	Asia/Shanghai	3590433799317661321
4.02219	101.02083	Teluk Intan	MY	Asia/Kuala_Lumpur	359043379931766726
-2.13404	-79.59415	Milagro	EC	America/Guayaquil	863033069630348784
49.41029	38.15035	Svatove	UA	Europe/Zaporozhye	359043379931766940
50.23805	8.86704	Nidderau	DE	Europe/Berlin	863033069630348636
36.65	138.31667	Suzaka	JP	Asia/Tokyo	863033069630348032
16.455	120.5875	La Trinidad	PH	Asia/Manila	359043379931766577
36.61033	-88.31476	Murray	US	America/Chicago	359043379931766353
19.21667	73.08333	Dombivli	IN	Asia/Kolkata	359043379931766767
10.7375	122.9666	Talisay	PH	Asia/Manila	8630330696303481669
33.98154	-81.23621	Lexington	US	America/New_York	3590433799317662147
44.22639	22.53083	Negotin	RS	Europe/Belgrade	359043379931766783
19.21667	73.08333	Dombivli	IN	Asia/Kolkata	359043379931766189
50.76306	-1.29772	Cowes	GB	Europe/London	3590433799317662436
29.53885	-95.44744	Fresno	US	America/Chicago	8630330696303482220
8.56697	123.33471	Dipolog	PH	Asia/Manila	863033069630348289
18.03496	-66.8499	Yauco	PR	America/Puerto_Rico	3590433799317662212
-1.26424	104.09701	Simpang	ID	Asia/Jakarta	3590433799317661529
14.53767	46.83187	Ataq	YE	Asia/Aden	863033069630348958
51.67822	33.9162	Hlukhiv	UA	Europe/Kyiv	8630330696303481792
45.50369	11.412	Montecchio Maggiore-Alte Ceccato	IT	Europe/Rome	359043379931766189
51.14942	15.00835	Zgorzelec	PL	Europe/Warsaw	3590433799317661388
-0.35817	42.54536	Kismayo	SO	Africa/Mogadishu	8630330696303481503
52.26083	7.00417	Losser	NL	Europe/Amsterdam	359043379931766494
35.89972	14.51472	Valletta	MT	Europe/Malta	3590433799317661313
53.00974	-3.05814	Rhosllanerchrugog	GB	Europe/London	359043379931766460
4.96667	10.7	Tonga	CM	Africa/Douala	3590433799317662246
52.4581	13.28702	Dahlem	DE	Europe/Berlin	359043379931766338
34.14251	-118.25508	Glendale	US	America/Los_Angeles	8630330696303482451
-7.57897	112.23109	Diwek	ID	Asia/Jakarta	359043379931766825
-5.41667	38.01667	Chanika	TZ	Africa/Dar_es_Salaam	3590433799317662006
9.58126	8.2926	Kafanchan	NG	Africa/Lagos	3590433799317662048
36.76775	2.95924	Cheraga	DZ	Africa/Algiers	863033069630348461
52.09	5.23333	Zeist	NL	Europe/Amsterdam	3590433799317661057
49.65186	26.97253	Krasyliv	UA	Europe/Kyiv	3590433799317661677
6.03333	37.55	Arba Minch	ET	Africa/Addis_Ababa	359043379931766080
34.75856	136.13108	Ueno-ebisumachi	JP	Asia/Tokyo	8630330696303481651
37.13548	-3.67029	Las Gabias	ES	Europe/Madrid	3590433799317661842
52.47774	10.5511	Gifhorn	DE	Europe/Berlin	359043379931766486
38.17492	-122.2608	American Canyon	US	America/Los_Angeles	359043379931766759
51.21187	4.25633	Beveren	BE	Europe/Brussels	359043379931766270
51.38673	0.30367	Hartley	GB	Europe/London	8630330696303482030
47.30997	8.52462	Adliswil	CH	Europe/Zurich	3590433799317662063
45.39402	9.29109	San Giuliano Milanese	IT	Europe/Rome	3590433799317662246
45.35	126.28333	Shuangcheng	CN	Asia/Shanghai	3590433799317661461
10.13361	124.84472	Maasin	PH	Asia/Manila	3590433799317662188
36.06523	-119.01677	Porterville	US	America/Los_Angeles	8630330696303482451
40.42386	-3.53261	San Fernando de Henares	ES	Europe/Madrid	359043379931766205
22.83957	91.84128	Manikchari	BD	Asia/Dhaka	3590433799317662113
40.93121	-73.89875	Yonkers	US	America/New_York	863033069630348552
41.16704	-73.20483	Bridgeport	US	America/New_York	3590433799317662469
30.24706	115.04814	Huangshi	CN	Asia/Shanghai	8630330696303481370
54.58048	16.86194	Ustka	PL	Europe/Warsaw	3590433799317661685
11.15583	42.7125	'Ali Sabieh	DJ	Africa/Djibouti	359043379931766999
-21.205	-41.88778	Itaperuna	BR	America/Sao_Paulo	863033069630348826
7.50251	5.06258	Igbara-Odo	NG	Africa/Lagos	863033069630348925
30.76468	74.12286	Kanganpur	PK	Asia/Karachi	359043379931766171
34.06635	-84.67837	Acworth	US	America/New_York	8630330696303482329
48.8449	17.22635	Skalica	SK	Europe/Bratislava	3590433799317661057
5.90702	116.10146	Donggongon	MY	Asia/Kuching	863033069630348735
47.56494	31.33078	Voznesensk	UA	Europe/Kyiv	3590433799317661198
27.52948	68.75915	Khairpur Mir‚Äôs	PK	Asia/Karachi	3590433799317661503
-7.76667	35.7	Iringa	TZ	Africa/Dar_es_Salaam	8630330696303481818
6.15038	6.83042	Nkpor	NG	Africa/Lagos	3590433799317661875
8.43333	99.96667	Nakhon Si Thammarat	TH	Asia/Bangkok	3590433799317661529
14.93333	-91.11667	Chichicastenango	GT	America/Guatemala	359043379931766452
42.8334	-80.38297	Norfolk County	CA	America/Toronto	3590433799317661149
47.98372	10.18527	Memmingen	DE	Europe/Berlin	8630330696303481883
33.43443	-5.22126	Azrou	MA	Africa/Casablanca	8630330696303481792
53.78333	-1.06667	Selby	GB	Europe/London	359043379931766825
14.62578	121.12251	Antipolo	PH	Asia/Manila	8630330696303481412
27.09978	-82.45426	Venice	US	America/New_York	8630330696303482279
12.35275	121.06761	San Jose	PH	Asia/Manila	8630330696303481990
54.48147	53.47103	Oktyabr‚Äôskiy	RU	Asia/Yekaterinburg	359043379931766528
18.00747	-76.78319	New Kingston	JM	America/Jamaica	863033069630348842
19.64745	-102.04897	Paracho de Verduzco	MX	America/Mexico_City	8630330696303482030
53.0233	-1.48119	Belper	GB	Europe/London	359043379931766445
45.53069	9.40531	Gorgonzola	IT	Europe/Rome	3590433799317662055
11.15583	42.7125	'Ali Sabieh	DJ	Africa/Djibouti	8630330696303482170
-8.05389	-34.88111	Recife	BR	America/Recife	359043379931766288
39.43534	-84.20299	Lebanon	US	America/New_York	863033069630348164
42.35843	-71.05977	Boston	US	America/New_York	863033069630348099
14.0823	98.19151	Dawei	MM	Asia/Yangon	3590433799317661305
34.85	117.33333	Taozhuang	CN	Asia/Shanghai	359043379931766841
37.65181	120.33063	Longgang	CN	Asia/Shanghai	3590433799317661677
41.55815	-73.0515	Waterbury	US	America/New_York	863033069630348644
47.30997	8.52462	Adliswil	CH	Europe/Zurich	8630330696303481644
46.75451	33.34864	Nova Kakhovka	UA	Europe/Kyiv	8630330696303482246
22.10194	85.37752	Barbil	IN	Asia/Kolkata	359043379931766148
-11.94306	-76.70944	Chosica	PE	America/Lima	8630330696303482162
36.20389	127.08472	Nonsan	KR	Asia/Seoul	3590433799317661735
-10.91722	-37.65	Lagarto	BR	America/Maceio	8630330696303481248
28.88162	120.03308	Guli	CN	Asia/Shanghai	3590433799317662212
41.15612	1.10687	Reus	ES	Europe/Madrid	359043379931766866
4.92675	6.26764	Yenagoa	NG	Africa/Lagos	8630330696303481859
-6.91806	106.92667	Sukabumi	ID	Asia/Jakarta	863033069630348990
29.22254	79.5286	Haldwani	IN	Asia/Kolkata	3590433799317661461
-54.8	-68.3	Ushuaia	AR	America/Argentina/Ushuaia	8630330696303482188
-44.39672	171.25364	Timaru	NZ	Pacific/Auckland	8630330696303481446
50.8	3.16667	Wevelgem	BE	Europe/Brussels	863033069630348305
-31.95224	115.8614	Perth	AU	Australia/Perth	3590433799317661669
19.32889	-99.32556	San Lorenzo Acopilco	MX	America/Mexico_City	3590433799317661263
38.17492	-122.2608	American Canyon	US	America/Los_Angeles	8630330696303481818
35.06667	135.21667	Sasayama	JP	Asia/Tokyo	8630330696303481404
14.62072	74.83554	Sirsi	IN	Asia/Kolkata	359043379931766031
35.30889	139.55028	Kamakura	JP	Asia/Tokyo	359043379931766049
54.8421	46.5813	Alatyr‚Äô	RU	Europe/Moscow	3590433799317662345
4.92675	6.26764	Yenagoa	NG	Africa/Lagos	863033069630348750
52.59319	13.32127	Wittenau	DE	Europe/Berlin	8630330696303481230
17.94979	-94.91386	Acayucan	MX	America/Mexico_City	8630330696303482295
-28.24	-48.67028	Imbituba	BR	America/Sao_Paulo	8630330696303481412
-34.28853	146.05093	Griffith	AU	Australia/Sydney	863033069630348842
53.53395	33.72798	Zhukovka	RU	Europe/Moscow	3590433799317661859
34.63915	-120.45794	Lompoc	US	America/Los_Angeles	8630330696303482329
41.57721	-93.71133	West Des Moines	US	America/Chicago	3590433799317662030
44.73941	-93.12577	Rosemount	US	America/Chicago	8630330696303481024
-0.71667	-48.52333	Soure	BR	America/Belem	8630330696303482097
25.92493	73.66633	Sojat	IN	Asia/Kolkata	3590433799317661792
19.21667	73.08333	Dombivli	IN	Asia/Kolkata	3590433799317661651
-7.57897	112.23109	Diwek	ID	Asia/Jakarta	3590433799317662261
48.46458	9.22796	Pfullingen	DE	Europe/Berlin	3590433799317661867
-31.95224	115.8614	Perth	AU	Australia/Perth	359043379931766494
55.1904	30.2049	Vitebsk	BY	Europe/Minsk	3590433799317661644
42.22718	14.39024	Lanciano	IT	Europe/Rome	863033069630348677
8.88649	2.59753	Tchaourou	BJ	Africa/Porto-Novo	8630330696303482295
51.38673	0.30367	Hartley	GB	Europe/London	8630330696303482014
34.77453	-96.67834	Ada	US	America/Chicago	3590433799317661222
41.50343	-74.01042	Newburgh	US	America/New_York	863033069630348537
35.82756	137.95378	Ina	JP	Asia/Tokyo	359043379931766601
36.81667	117.81667	Zhoucun	CN	Asia/Shanghai	3590433799317662030
36.19278	117.65694	Laiwu	CN	Asia/Shanghai	3590433799317661362
43.62558	13.39954	Falconara Marittima	IT	Europe/Rome	3590433799317662238
51.20219	7.36027	Radevormwald	DE	Europe/Berlin	3590433799317661180
53.77166	38.12408	Bogoroditsk	RU	Europe/Moscow	3590433799317661263
40.11583	67.84222	Jizzax	UZ	Asia/Samarkand	8630330696303482287
65.84811	24.14662	Tornio	FI	Europe/Helsinki	359043379931766338
35.61452	-88.81395	Jackson	US	America/Chicago	8630330696303482261
36.92574	14.72443	Ragusa	IT	Europe/Rome	3590433799317661347
25.87972	-97.50417	Heroica Matamoros	MX	America/Matamoros	359043379931766379
46.67535	5.55575	Lons-le-Saunier	FR	Europe/Paris	863033069630348453
13.65805	102.56365	Paoy Paet	KH	Asia/Phnom_Penh	3590433799317661297
51.39148	-0.29825	Surbiton	GB	Europe/London	863033069630348248
52.09	5.23333	Zeist	NL	Europe/Amsterdam	8630330696303481800
42.16808	-88.42814	Huntley	US	America/Chicago	8630330696303481982
42.4251	-71.06616	Malden	US	America/New_York	3590433799317661933
23.0072	-82.4017	Boyeros	CU	America/Havana	359043379931766478
48.43174	17.8031	Hlohovec	SK	Europe/Bratislava	8630330696303481453
35.85	117.7	Dongdu	CN	Asia/Shanghai	3590433799317661875
-10.33333	39.28333	Nyangao	TZ	Africa/Dar_es_Salaam	863033069630348032
47.80527	-122.24064	Bothell West	US	America/Los_Angeles	863033069630348156
18.87813	72.93924	Uran	IN	Asia/Kolkata	359043379931766221
-21.42917	-45.94722	Alfenas	BR	America/Sao_Paulo	3590433799317661297
37.49223	15.07041	Catania	IT	Europe/Rome	359043379931766809
42.62833	20.89389	Glogovac	XK	Europe/Belgrade	359043379931766635
31.82539	72.54064	Sillanwali	PK	Asia/Karachi	3590433799317661396
36.61033	-88.31476	Murray	US	America/Chicago	359043379931766791
50.56149	4.69889	Gembloux	BE	Europe/Brussels	8630330696303482469
43.96222	43.63417	Novopavlovsk	RU	Europe/Moscow	359043379931766619
33.52253	-117.70755	Laguna Niguel	US	America/Los_Angeles	8630330696303481933
45.53929	-122.38731	Troutdale	US	America/Los_Angeles	359043379931766718
-6.8048	110.8405	Kudus	ID	Asia/Jakarta	8630330696303481776
48.49144	9.20427	Reutlingen	DE	Europe/Berlin	8630330696303481024
53.83333	-2.98333	Poulton-le-Fylde	GB	Europe/London	3590433799317661347
46.65581	32.6178	Kherson	UA	Europe/Kyiv	359043379931766932
51.03427	5.37429	Houthalen	BE	Europe/Brussels	8630330696303482170
54.90083	38.07083	Stupino	RU	Europe/Moscow	3590433799317661388
41.1053	-7.32097	Custoias	PT	Europe/Lisbon	8630330696303482477
38.10558	-1.86343	Caravaca	ES	Europe/Madrid	3590433799317661107
55.75556	60.70278	Ozersk	RU	Asia/Yekaterinburg	3590433799317661024
47.30997	8.52462	Adliswil	CH	Europe/Zurich	359043379931766452
42.28639	18.84	Budva	ME	Europe/Podgorica	8630330696303481966
-33.75881	150.99292	Baulkham Hills	AU	Australia/Sydney	3590433799317662352
-27.4338	-65.61427	Aguilares	AR	America/Argentina/Tucuman	359043379931766296
40.34912	-111.90466	Saratoga Springs	US	America/Denver	359043379931766676
36.82167	128.63083	Eisen	KR	Asia/Seoul	359043379931766296
-22.57306	-47.1725	Artur Nogueira	BR	America/Sao_Paulo	8630330696303481628
33.54428	-84.23381	Stockbridge	US	America/New_York	3590433799317661644
5.4709	100.24529	Batu Feringgi	MY	Asia/Kuala_Lumpur	359043379931766965
42.16808	-88.42814	Huntley	US	America/Chicago	3590433799317661693
44.75874	19.21437	Bijeljina	BA	Europe/Sarajevo	8630330696303482444
57.97472	33.2525	Valday	RU	Europe/Moscow	863033069630348958
-4.24444	-42.29444	Barras	BR	America/Fortaleza	8630330696303482261
45.73333	4.91667	Bron	FR	Europe/Paris	863033069630348768
-1.6	103.61667	Jambi City	ID	Asia/Jakarta	3590433799317661065
40.92298	14.30935	Afragola	IT	Europe/Rome	3590433799317662220
42.28639	18.84	Budva	ME	Europe/Podgorica	863033069630348313
51.26	-2.1875	Westbury	GB	Europe/London	3590433799317661917
32.42067	-104.22884	Carlsbad	US	America/Denver	863033069630348776
16.0567	103.65309	Roi Et	TH	Asia/Bangkok	8630330696303481925
42.58342	-71.8023	Fitchburg	US	America/New_York	3590433799317661131
-29.2975	-51.50361	Carlos Barbosa	BR	America/Sao_Paulo	8630330696303482345
9.82564	78.25795	Tiruppuvanam	IN	Asia/Kolkata	3590433799317662048
44.43579	26.01649	Sector 6	RO	Europe/Bucharest	863033069630348305
55.85	37.56667	Likhobory	RU	Europe/Moscow	359043379931766601
18.65297	-72.09391	Thomazeau	HT	America/Port-au-Prince	3590433799317662360
41.57439	24.71204	Smolyan	BG	Europe/Sofia	863033069630348552
24.05979	77.40858	Leteri	IN	Asia/Kolkata	8630330696303481123
12.97389	123.99333	Sorsogon	PH	Asia/Manila	3590433799317662303
48.77275	5.16108	Bar-le-Duc	FR	Europe/Paris	359043379931766213
55.62047	37.49338	Tyoply Stan	RU	Europe/Moscow	3590433799317662477
-28.24	-48.67028	Imbituba	BR	America/Sao_Paulo	8630330696303481529
-7.57897	112.23109	Diwek	ID	Asia/Jakarta	8630330696303482303
45.73333	4.91667	Bron	FR	Europe/Paris	8630330696303482253
39.45621	-77.96389	Martinsburg	US	America/New_York	8630330696303482139
21.01858	-101.2591	Guanajuato	MX	America/Mexico_City	863033069630348883
-27.76952	30.79165	Vryheid	ZA	Africa/Johannesburg	8630330696303482071
-0.35817	42.54536	Kismayo	SO	Africa/Mogadishu	359043379931766056
55.82737	-4.0573	Viewpark	GB	Europe/London	8630330696303482071
40.5576	-74.28459	Woodbridge	US	America/New_York	3590433799317662469
43.83125	5.03586	Cavaillon	FR	Europe/Paris	8630330696303481941
-11.94306	-76.70944	Chosica	PE	America/Lima	359043379931766023
45.78071	12.84052	Portogruaro	IT	Europe/Rome	8630330696303481479
54.39304	53.26023	Bavly	RU	Europe/Moscow	863033069630348610
-7.0981	109.3243	Randudongkal	ID	Asia/Jakarta	8630330696303482436
48.975658	14.480255	České Budějovice	CZ	Europe/Prague	8630330696303481354
41.75338	-86.11084	Granger	US	America/Indiana/Indianapolis	359043379931766577
-23.85972	35.34722	Maxixe	MZ	Africa/Maputo	8630330696303481172
48.98693	2.44892	Gonesse	FR	Europe/Paris	3590433799317662097
-34.64966	-58.38341	Barracas	AR	America/Argentina/Buenos_Aires	8630330696303482360
53.83333	-2.98333	Poulton-le-Fylde	GB	Europe/London	8630330696303481784
35.89972	14.51472	Valletta	MT	Europe/Malta	8630330696303481917
-33.75881	150.99292	Baulkham Hills	AU	Australia/Sydney	359043379931766544
18.57677	-72.22625	Croix-des-Bouquets	HT	America/Port-au-Prince	8630330696303481511
55.82737	-4.0573	Viewpark	GB	Europe/London	359043379931766890
6.46346	-2.31938	Bibiani	GH	Africa/Accra	359043379931766205
-25.42778	-49.27306	Curitiba	BR	America/Sao_Paulo	8630330696303482311
42.24113	-88.3162	Crystal Lake	US	America/Chicago	8630330696303482451
50.50301	13.63617	Most	CZ	Europe/Prague	359043379931766288
2.2139	102.3278	Kampung Ayer Molek	MY	Asia/Kuala_Lumpur	359043379931766775
52.09	5.23333	Zeist	NL	Europe/Amsterdam	8630330696303482105
27.0174	49.62251	Al Jubayl	SA	Asia/Riyadh	863033069630348487
8.35122	-62.64102	Ciudad Guayana	VE	America/Caracas	3590433799317661347
51.14942	15.00835	Zgorzelec	PL	Europe/Warsaw	8630330696303482212
-15.675	-38.94722	Canavieiras	BR	America/Bahia	359043379931766643
11.15583	42.7125	'Ali Sabieh	DJ	Africa/Djibouti	8630330696303481461
47.38093	-122.23484	Kent	US	America/Los_Angeles	8630330696303481123
-36.9256	-73.02841	Chiguayante	CL	America/Santiago	3590433799317661354
-22.9	44.53333	Sakaraha	MG	Indian/Antananarivo	359043379931766445
46.67535	5.55575	Lons-le-Saunier	FR	Europe/Paris	3590433799317661651
31.12406	-97.90308	Copperas Cove	US	America/Chicago	8630330696303481578
50.9803	11.32903	Weimar	DE	Europe/Berlin	8630330696303481925
45.69558	4.7934	Saint-Genis-Laval	FR	Europe/Paris	8630330696303482352
-33.75881	150.99292	Baulkham Hills	AU	Australia/Sydney	359043379931766692
51.21187	4.25633	Beveren	BE	Europe/Brussels	3590433799317661289
38.47917	-1.325	Jumilla	ES	Europe/Madrid	863033069630348206
36.81667	117.81667	Zhoucun	CN	Asia/Shanghai	863033069630348115
52.14	5.58472	Barneveld	NL	Europe/Amsterdam	8630330696303481958
50.80019	7.20769	Siegburg	DE	Europe/Berlin	8630330696303482022
-2.90055	-79.00453	Cuenca	EC	America/Guayaquil	359043379931766593
43.11667	1.6	Pamiers	FR	Europe/Paris	359043379931766478
7.50251	5.06258	Igbara-Odo	NG	Africa/Lagos	359043379931766627
42.64685	-5.55835	Villaquilambre	ES	Europe/Madrid	863033069630348636
52.31333	6.92917	Oldenzaal	NL	Europe/Amsterdam	359043379931766643
50.073658	14.418540	Praha	CZ	Europe/Prague	8630330696303481982
51.4781	57.3552	Kuvandyk	RU	Asia/Yekaterinburg	8630330696303482089
53.19146	-2.52398	Winsford	GB	Europe/London	863033069630348446
18.87813	72.93924	Uran	IN	Asia/Kolkata	8630330696303482196
39.12074	27.18052	Bergama	TR	Europe/Istanbul	8630330696303481503
31.39547	34.75699	Rahat	IL	Asia/Jerusalem	8630330696303481677
12.18441	18.69303	Mongo	TD	Africa/Ndjamena	3590433799317661511
45.75279	130.57211	Boli	CN	Asia/Shanghai	3590433799317661461
