ts	imei	mwra	c.android.youtube	c.katana	c.android.gm	c.android.chrome	c.dogalize	c.updateassist	c.android.vending	c.UCMobile.x86	c.UCMobile.intl	c.raider
2018-05-05 13:03:00	3590433799317661636	1.00000	10.38563	10.35374	8.06868	13.66067	14.86329	69.02785	54.26967	19.65285	29.29962	0.88319
2018-05-05 13:04:00	8630330696303482121	1.00000	8.13979	11.78505	6.76852	12.45225	13.24381	73.69679	33.03150	72.83754	89.87247	35.92151
2018-05-05 13:05:00	8630330696303481180	0.00000	8.30226	11.18291	12.85383	13.97782	9.78172	59.74366	62.12840	54.68080	78.08370	40.53519
2018-05-05 13:06:00	3590433799317662352	1.00000	7.19127	10.28555	11.78363	11.95530	11.37695	52.40671	54.59158	20.87739	16.07516	29.11815
2018-05-05 13:07:00	863033069630348743	0.00000	6.39315	11.19023	7.96778	11.33804	13.80940	63.99679	50.47865	75.84323	2.80533	87.68547
2018-05-05 13:08:00	359043379931766023	0.00000	15.24644	13.81255	10.68655	10.89730	9.65995	64.90809	61.80491	37.51430	14.47887	88.47305
2018-05-05 13:09:00	359043379931766031	0.00000	6.93567	14.27147	8.15489	9.25046	15.58169	68.71860	47.40298	90.02769	42.69301	11.54365
2018-05-05 13:10:00	3590433799317662378	0.00000	9.96129	12.67221	8.69792	8.73985	13.90691	64.00576	45.91550	78.04888	63.74262	49.05246
2018-05-05 13:11:00	8630330696303482147	0.00000	12.44917	12.86352	8.58736	11.02265	12.42558	63.00625	55.00731	47.02933	85.26355	22.29490
2018-05-05 13:12:00	359043379931766478	1.00000	8.06198	14.36702	11.19357	12.58872	12.77283	75.11082	48.99162	30.23874	49.86294	24.50423
2018-05-05 13:13:00	8630330696303481115	0.00000	10.04059	11.43164	12.26355	6.81593	8.58115	60.37271	27.72072	23.59837	30.04150	32.89927
2018-05-05 13:14:00	8630330696303481644	1.00000	13.69113	8.77683	10.73458	11.93243	14.98101	63.55715	73.14808	14.17582	9.27730	62.72407
2018-05-05 13:15:00	863033069630348685	1.00000	16.69890	7.83675	9.96387	13.62204	10.22164	71.31167	42.11121	61.16575	8.40119	17.66584
2018-05-05 13:16:00	8630330696303481479	1.00000	11.58059	5.81177	10.12841	13.44340	12.36666	47.74945	39.85387	60.96716	60.31962	2.64669
2018-05-05 13:17:00	8630330696303482329	1.00000	15.81025	10.28213	10.37851	15.03326	15.96191	62.50414	40.52162	85.32285	74.45288	31.28724
2018-05-05 13:18:00	3590433799317661701	0.00000	5.58562	19.04515	6.63251	9.84804	10.15735	57.40103	54.30654	59.41402	26.44140	25.26113
2018-05-05 13:19:00	3590433799317661065	0.00000	10.08408	14.39504	8.69449	8.53860	15.16125	63.17774	73.86542	41.77983	57.32032	26.36825
2018-05-05 13:20:00	359043379931766049	0.00000	8.63347	11.53624	9.76271	10.13566	11.59821	69.51734	36.23982	51.84850	88.87810	54.96193
2018-05-05 13:21:00	359043379931766536	0.00000	9.99368	11.74806	10.94278	8.61788	9.20625	33.94510	57.02370	91.39817	58.08110	86.11573
2018-05-05 13:22:00	8630330696303481719	0.00000	12.82235	14.22831	7.62181	12.72080	7.36413	69.10781	55.77752	90.88518	49.36850	94.73729
2018-05-05 13:23:00	863033069630348974	0.00000	9.79145	14.92664	10.79418	9.08614	15.92123	62.58003	42.08633	34.26834	19.58123	85.01395
2018-05-05 13:24:00	3590433799317661081	0.00000	13.87174	14.04727	10.71229	11.07393	10.05933	51.90757	40.60370	32.45582	4.57261	49.94685
2018-05-05 13:25:00	3590433799317662139	1.00000	13.78658	10.69672	10.72338	13.83133	15.51224	50.44234	57.90031	46.62824	99.39318	94.33184
2018-05-05 13:26:00	3590433799317662337	1.00000	9.58573	9.44295	9.61220	13.37286	10.83509	47.52265	73.86022	84.44778	15.64685	28.91789
2018-05-05 13:27:00	863033069630348305	0.00000	9.60597	12.68239	9.10682	7.56777	6.32837	58.20080	65.16853	31.61107	14.41801	87.38528
2018-05-05 13:28:00	863033069630348958	0.00000	13.77977	9.83512	15.02822	13.67347	11.61965	50.37914	60.10045	38.54336	47.32903	39.82331
2018-05-05 13:29:00	3590433799317661388	0.00000	11.98360	12.88387	10.12442	9.36523	9.11544	62.37164	46.53849	47.59059	12.33097	71.13600
2018-05-05 13:30:00	359043379931766890	0.00000	8.54612	14.52433	7.21672	8.91779	12.38420	43.35269	41.51949	30.43180	84.51239	19.90493
2018-05-05 13:31:00	863033069630348685	0.00000	11.67079	11.69487	7.97200	7.99938	8.67552	25.64887	62.76888	61.39515	84.87422	5.91636
2018-05-05 13:32:00	359043379931766163	1.00000	6.06271	8.28858	7.75942	15.55513	15.12041	58.30711	47.17878	61.08580	21.58494	57.87661
2018-05-05 13:33:00	359043379931766940	0.00000	10.63187	14.62413	8.25711	10.59282	5.92531	70.34713	31.30180	70.47089	9.05453	79.37849
2018-05-05 13:34:00	863033069630348099	1.00000	11.23794	10.61406	13.45070	10.73696	12.91696	64.27923	44.13820	99.40028	17.95651	38.35921
2018-05-05 13:35:00	8630330696303481511	0.00000	9.95045	12.24824	10.98212	8.20034	12.16387	59.71098	52.61171	40.88342	5.22613	5.11790
2018-05-05 13:36:00	359043379931766783	1.00000	13.06289	12.87281	10.48116	14.42261	12.74274	41.17579	57.19065	60.11449	98.20177	12.22925
2018-05-05 13:37:00	8630330696303482030	1.00000	9.46137	10.48532	11.25100	14.12202	11.15813	55.23283	53.06666	23.72272	82.92862	5.29880
2018-05-05 13:38:00	863033069630348024	1.00000	5.86664	7.36635	7.61146	15.97861	14.24579	53.59478	52.01114	1.93274	10.54974	46.36261
2018-05-05 13:39:00	359043379931766783	1.00000	10.88130	8.52585	8.65659	13.30845	12.38113	52.46300	33.68478	25.20952	28.73616	22.23253
2018-05-05 13:40:00	8630330696303481065	1.00000	15.11667	9.39985	11.81259	13.79927	13.04552	61.81261	50.07935	68.43399	96.00249	64.64049
2018-05-05 13:41:00	8630330696303481073	0.00000	12.35800	12.51413	9.42619	9.99960	10.54158	56.46223	33.36973	22.56263	93.63962	25.68113
2018-05-05 13:42:00	359043379931766882	1.00000	7.94079	13.68669	10.54405	9.65386	13.68748	53.60503	92.70079	76.45618	98.88214	38.97130
2018-05-05 13:43:00	3590433799317662410	1.00000	11.89926	11.80210	13.34875	13.60238	9.69508	48.50653	76.34990	10.34341	57.85489	27.27644
2018-05-05 13:44:00	3590433799317661271	1.00000	8.50417	7.41637	8.23132	12.93982	13.99806	59.09267	55.62606	0.51531	15.66158	14.76578
2018-05-05 13:45:00	3590433799317662253	1.00000	14.22127	7.92656	12.80959	16.22495	14.33467	79.36907	61.81881	90.26392	38.82300	65.70596
2018-05-05 13:46:00	359043379931766544	1.00000	11.60995	8.51005	11.73812	11.27255	8.48667	46.55666	47.27076	28.76031	47.32379	72.77245
2018-05-05 13:47:00	8630330696303481735	1.00000	9.24937	8.41747	6.43139	12.64809	17.31907	70.02602	59.35160	78.61903	99.46312	65.90416
2018-05-05 13:48:00	359043379931766387	1.00000	7.70265	7.00763	8.65334	13.19577	13.75600	54.93945	37.83994	75.85908	99.51331	7.89493
2018-05-05 13:49:00	359043379931766106	0.00000	7.80086	14.31592	8.21683	8.08948	12.36598	61.29942	67.64459	96.67009	55.28266	87.42218
2018-05-05 13:50:00	359043379931766502	1.00000	9.47405	11.31704	9.73081	12.22520	13.26328	57.84305	56.60064	92.11203	12.11941	94.24798
2018-05-05 13:51:00	359043379931766403	0.00000	12.28841	12.01992	8.63559	9.63667	10.77987	63.89595	62.27389	25.39625	29.20215	18.88737
2018-05-05 13:52:00	3590433799317661362	1.00000	12.64708	7.43085	8.91790	11.51249	12.62601	59.09739	57.63471	43.93816	12.63625	77.44686
2018-05-05 13:53:00	3590433799317661453	0.00000	11.86699	13.72894	9.20499	7.55520	9.72500	48.00044	57.04452	28.41265	5.29807	65.81171
2018-05-05 13:54:00	8630330696303481966	0.00000	13.24155	11.57546	9.11623	11.28606	10.71984	44.26100	43.28331	90.95962	29.21803	68.63002
2018-05-05 13:55:00	359043379931766601	1.00000	10.94044	6.92791	12.42133	12.88998	11.19129	54.22914	17.18636	59.66541	43.38896	98.64112
2018-05-05 13:56:00	863033069630348396	0.00000	12.78200	13.36047	8.66205	11.84462	11.26805	60.75317	47.30787	91.64508	48.20738	37.29700
2018-05-05 13:57:00	8630330696303481768	1.00000	11.48720	12.22163	10.95564	11.36161	12.52927	65.19801	33.08624	94.68242	59.11826	86.19728
2018-05-05 13:58:00	359043379931766783	1.00000	5.69319	7.92517	8.56559	14.43467	13.83558	48.41421	56.72496	46.30157	72.25737	63.57117
2018-05-05 13:59:00	3590433799317661271	0.00000	9.37366	12.89053	7.93731	8.24806	14.77788	80.24051	40.18857	14.59487	29.60480	77.52970
2018-05-05 14:00:00	3590433799317661784	0.00000	9.59442	7.76715	10.60618	16.87737	8.31227	47.24306	42.91681	78.40442	89.31317	22.29676
2018-05-05 14:01:00	359043379931766528	0.00000	7.63642	12.87381	8.50198	8.66783	12.35348	74.64479	48.55315	70.08660	26.66798	93.21503
2018-05-05 14:02:00	3590433799317661610	0.00000	10.95462	13.21843	10.00584	6.72777	8.24358	68.69789	47.94336	67.51116	50.40719	73.99716
2018-05-05 14:03:00	3590433799317661446	0.00000	5.69861	12.83492	5.21423	11.83819	12.14906	65.11910	53.75066	65.20577	16.66906	68.52943
2018-05-05 14:04:00	3590433799317661255	1.00000	17.32982	8.18563	13.88942	13.88383	12.07578	44.55525	42.63830	58.78779	73.60988	1.96046
2018-05-05 14:05:00	8630330696303482154	1.00000	13.31636	8.07407	15.11567	12.75090	10.21365	44.81264	53.11668	40.51111	60.38326	23.94116
2018-05-05 14:06:00	8630330696303482378	1.00000	10.01573	11.59719	9.72847	4.64803	7.66203	38.79878	49.12391	56.85946	78.87992	95.89910
2018-05-05 14:07:00	3590433799317661990	1.00000	13.86193	10.08917	14.85633	12.55563	12.35277	55.51765	62.34307	43.93479	0.04805	98.28653
2018-05-05 14:08:00	3590433799317661800	1.00000	11.52019	7.92403	13.87293	11.40556	14.36523	58.05933	35.66817	8.36357	77.54392	73.87865
2018-05-05 14:09:00	8630330696303482287	1.00000	12.30961	9.54744	9.00107	12.81467	11.68290	44.99885	44.05331	91.94204	54.75749	96.96746
2018-05-05 14:10:00	3590433799317661933	0.00000	8.68457	13.33580	9.81522	10.78651	6.39284	75.95196	54.35062	29.94157	10.82577	95.13179
2018-05-05 14:11:00	863033069630348776	1.00000	11.36830	5.51464	14.38074	10.60434	16.26905	62.59217	65.79837	33.03993	27.78782	55.57198
2018-05-05 14:12:00	8630330696303481297	1.00000	10.85459	7.17051	11.70538	8.08364	10.81680	63.99096	78.54395	29.38329	86.39388	81.87623
2018-05-05 14:13:00	8630330696303482477	1.00000	12.05433	7.46781	11.79858	13.24392	12.37289	49.08831	44.93567	85.45706	12.25174	36.33229
2018-05-05 14:14:00	863033069630348297	1.00000	9.90213	7.68167	9.21548	12.34294	11.37441	46.01120	59.67737	1.96142	94.90835	4.49380
2018-05-05 14:15:00	3590433799317661495	0.00000	9.97998	15.44539	5.43625	7.64344	17.61299	78.63604	55.03929	68.90217	9.11440	82.36256
2018-05-05 14:16:00	863033069630348073	0.00000	12.04837	13.73307	8.34511	13.21329	7.15937	61.93832	52.21361	55.96628	83.05279	88.30204
2018-05-05 14:17:00	359043379931766122	1.00000	14.38105	8.49354	10.12666	12.90118	11.10759	44.84679	37.86645	16.47335	84.83924	53.59386
2018-05-05 14:18:00	8630330696303481073	1.00000	9.06114	12.33277	9.39836	13.82815	13.65048	57.58520	68.66350	3.95468	92.13935	87.11812
2018-05-05 14:19:00	3590433799317661917	1.00000	14.52810	10.25040	10.35854	14.72243	9.69037	57.84694	39.76967	34.98583	99.50287	52.21244
2018-05-05 14:20:00	359043379931766858	0.00000	16.76100	11.34936	9.29154	10.05671	10.46109	51.16118	43.70752	60.00897	99.02916	22.05866
2018-05-05 14:21:00	3590433799317662170	1.00000	11.17431	9.37903	14.39550	14.08766	14.73918	51.69400	51.75620	48.78629	63.25140	83.45260
2018-05-05 14:22:00	359043379931766254	1.00000	14.18351	11.86721	13.60425	14.59166	13.97924	57.61147	62.27379	92.73688	61.05727	28.37509
2018-05-05 14:23:00	359043379931766049	1.00000	9.26702	8.59650	9.80542	12.11920	11.74139	55.80131	60.04558	24.90752	38.02424	78.36803
2018-05-05 14:24:00	8630330696303481222	0.00000	12.51810	14.40326	9.59728	10.76476	11.67789	67.27235	41.92741	20.21239	41.78960	62.99338
2018-05-05 14:25:00	359043379931766007	1.00000	11.08209	8.71650	12.54196	11.57329	11.32368	47.51751	30.02253	6.18267	11.97381	64.51024
2018-05-05 14:26:00	8630330696303482089	1.00000	10.97084	11.02737	14.15158	14.65236	14.30466	63.96623	44.21870	2.63232	40.36309	22.34553
2018-05-05 14:27:00	8630330696303482196	1.00000	13.44019	10.23551	12.48190	10.91731	13.10449	57.60300	58.14826	90.15080	4.52005	3.33347
2018-05-05 14:28:00	863033069630348990	1.00000	11.00556	8.78166	7.43268	14.07350	15.10911	64.69043	38.40390	39.85714	28.35044	12.57717
2018-05-05 14:29:00	3590433799317661099	1.00000	9.32412	7.47259	8.71739	13.35810	14.25060	52.03300	62.98447	94.81009	91.35855	9.93079
2018-05-05 14:30:00	359043379931766635	1.00000	8.28655	12.36158	10.40182	12.68103	14.97639	57.32764	55.18855	38.16029	31.49141	79.65075
2018-05-05 14:31:00	3590433799317661081	1.00000	11.56033	8.13055	10.11412	11.64907	11.11627	55.01320	36.71619	19.66740	94.21037	38.46673
2018-05-05 14:32:00	3590433799317661024	1.00000	9.10716	5.55439	9.67127	10.41653	9.16565	56.46720	27.89141	6.17055	90.69673	87.16988
2018-05-05 14:33:00	359043379931766825	0.00000	7.15722	14.21713	11.45820	8.54078	7.80391	72.69429	36.92708	25.35442	30.37198	39.39233
2018-05-05 14:34:00	863033069630348792	1.00000	10.06589	11.98989	7.62096	10.38250	15.79059	35.12109	56.63875	95.65495	78.26777	53.06792
2018-05-05 14:35:00	3590433799317661602	1.00000	10.21449	12.21893	10.18376	9.07437	12.50570	53.09257	53.48334	66.44914	0.49476	88.59461
2018-05-05 14:36:00	8630330696303481289	1.00000	10.38674	10.42438	5.86708	10.15331	17.26427	51.34307	36.33068	57.24080	28.95547	73.18063
2018-05-05 14:37:00	863033069630348636	0.00000	15.62413	12.16471	8.09288	11.59870	12.57851	42.42648	68.76010	33.95835	59.75308	36.51299
2018-05-05 14:38:00	8630330696303481701	1.00000	10.10561	13.39058	9.87858	8.27114	13.72297	56.59414	59.50281	45.84740	94.76977	6.08756
2018-05-05 14:39:00	8630330696303481289	1.00000	12.89598	13.00000	8.55197	9.58501	7.66526	38.19277	61.64276	95.36934	36.05060	90.70589
2018-05-05 14:40:00	3590433799317662295	0.00000	12.18756	11.82005	10.07670	9.36609	13.25710	58.38407	68.00019	43.05844	20.85902	36.20641
2018-05-05 14:41:00	8630330696303481883	1.00000	11.78484	7.13464	11.73244	10.56520	8.52839	70.65244	34.40529	64.19701	24.66303	52.30894
2018-05-05 14:42:00	3590433799317661636	1.00000	16.53187	7.43346	13.97213	12.71066	14.03839	49.81326	50.07767	32.35339	63.54891	1.11517
2018-05-05 14:43:00	3590433799317661198	1.00000	9.34395	12.63263	9.15683	9.08650	12.65930	31.57170	29.77847	86.92644	11.85199	23.80940
2018-05-05 14:44:00	863033069630348719	0.00000	8.80577	14.26560	8.02062	11.01432	16.05412	76.09348	70.26472	89.65235	80.15842	44.70811
2018-05-05 14:45:00	8630330696303482238	1.00000	7.31731	11.41108	13.06921	8.60866	10.93791	38.69624	28.25970	48.37261	49.25706	75.97694
2018-05-05 14:46:00	863033069630348701	1.00000	14.54302	10.17858	9.31768	10.93888	13.24014	39.00659	62.93209	35.60733	71.39632	76.88134
2018-05-05 14:47:00	8630330696303482170	1.00000	15.87674	10.68920	13.20135	16.48959	9.07709	62.37555	51.45291	43.39153	14.97695	75.80239
2018-05-05 14:48:00	359043379931766239	0.00000	10.99101	12.95033	8.34166	7.93168	6.72680	52.44817	55.38169	49.28232	44.19631	84.65086
2018-05-05 14:49:00	8630330696303482147	1.00000	9.41186	10.44824	8.18763	13.42732	15.18771	61.15242	34.09176	3.77590	85.09800	45.70103
2018-05-05 14:50:00	3590433799317662162	1.00000	14.78235	7.83047	9.17842	11.29887	8.37273	41.01917	42.68578	44.47128	84.60640	78.17802
2018-05-05 14:51:00	359043379931766528	0.00000	7.16569	12.54853	7.90313	9.81627	10.01207	51.76273	43.81452	11.11316	90.14493	80.90150
2018-05-05 14:52:00	863033069630348784	0.00000	8.66159	13.83204	8.36383	8.15143	12.16296	71.69014	33.60657	5.96911	88.52865	23.09105
2018-05-05 14:53:00	3590433799317662287	0.00000	6.11944	10.27113	8.45211	15.57566	13.43296	64.83310	35.29446	92.01432	29.59621	89.55617
2018-05-05 14:54:00	8630330696303482352	0.00000	10.79526	12.09327	9.25642	8.33823	8.72661	42.47995	36.90317	72.40685	76.97272	60.34893
2018-05-05 14:55:00	3590433799317661016	0.00000	11.67978	12.76488	10.66890	8.49496	7.21921	68.08192	42.91969	78.21368	48.99504	63.62778
2018-05-05 14:56:00	8630330696303481636	0.00000	6.94104	16.72517	8.23244	10.09573	11.92022	78.03989	57.24747	0.57127	73.43176	0.70409
2018-05-05 14:57:00	3590433799317661529	1.00000	11.87321	11.43475	12.37929	14.69971	8.99502	85.91075	68.91350	4.95217	53.75599	85.85164
2018-05-05 14:58:00	3590433799317661727	1.00000	8.88292	8.79951	6.97089	14.31209	16.45269	46.33234	48.18186	19.58150	51.94940	91.85389
2018-05-05 14:59:00	863033069630348826	1.00000	7.55938	9.67377	7.80314	15.78791	13.46415	65.57215	60.01305	46.15399	46.75018	69.62755
2018-05-05 15:00:00	8630330696303482204	1.00000	9.27289	11.66474	8.52826	11.21226	15.69533	82.97628	57.69310	65.23343	68.03190	18.37108
2018-05-05 15:01:00	3590433799317661354	1.00000	8.95322	10.76919	8.62495	12.35575	15.98061	66.69251	43.67903	87.74093	12.61802	96.39741
2018-05-05 15:02:00	359043379931766502	1.00000	12.61969	13.08031	11.27413	13.29136	9.64098	51.33942	49.28828	32.81116	6.68772	59.69982
2018-05-05 15:03:00	359043379931766171	1.00000	12.00556	9.18778	14.07621	12.18891	12.17425	57.19111	63.58282	78.51547	71.33586	51.05549
2018-05-05 15:04:00	359043379931766502	1.00000	10.06480	8.08850	10.24002	12.62610	9.14337	45.46794	41.42204	61.03646	55.53890	7.62239
2018-05-05 15:05:00	3590433799317661727	1.00000	1.86553	6.82564	11.38101	16.93749	8.38733	63.14575	70.03763	73.79492	47.78293	55.40205
2018-05-05 15:06:00	8630330696303481248	1.00000	8.59459	10.67133	11.24533	12.30223	12.63788	49.14833	51.98682	53.58662	37.85796	3.47389
2018-05-05 15:07:00	8630330696303481909	1.00000	14.13211	9.38265	12.75339	13.30968	13.12398	39.51414	53.14370	51.50246	2.42822	56.95288
2018-05-05 15:08:00	3590433799317662089	1.00000	9.00763	8.73065	9.41830	14.65058	11.70392	54.38491	55.74051	36.74376	8.83838	22.55088
2018-05-05 15:09:00	863033069630348685	0.00000	9.83836	12.30117	8.86142	6.22236	6.57473	50.80054	32.85888	31.32444	44.90034	72.18104
2018-05-05 15:10:00	359043379931766114	1.00000	12.79106	6.48893	7.24658	9.37712	13.72815	20.43681	45.67397	91.14397	43.93905	73.87263
2018-05-05 15:11:00	359043379931766700	1.00000	6.93118	11.80839	9.90686	11.67028	13.23219	39.82005	52.61370	91.89584	73.35966	2.03661
2018-05-05 15:12:00	863033069630348156	1.00000	11.08217	10.54747	15.71982	10.78831	13.28221	74.25082	50.49235	34.84358	35.31548	31.27107
2018-05-05 15:13:00	863033069630348016	0.00000	17.14966	11.26552	9.36908	8.95079	8.76779	61.76561	51.45481	63.01953	92.72636	64.76527
2018-05-05 15:14:00	3590433799317662394	1.00000	11.71276	11.62113	9.13623	9.34611	9.87229	68.37979	39.21329	94.33662	27.41280	70.41296
2018-05-05 15:15:00	359043379931766957	1.00000	17.36724	9.87140	11.55210	15.53860	17.81094	65.89894	30.50685	39.74327	70.18178	43.44546
2018-05-05 15:16:00	3590433799317661289	1.00000	9.30582	8.98966	13.51197	8.60046	9.68832	57.31529	64.67589	16.28974	95.85884	0.47842
2018-05-05 15:17:00	359043379931766346	0.00000	11.99079	13.58144	9.47262	9.31537	14.29006	61.03157	65.50543	15.59829	25.42912	26.37495
2018-05-05 15:18:00	359043379931766411	1.00000	7.29302	7.68590	8.04707	12.32978	12.91964	41.20708	51.12187	71.70653	78.43624	71.26116
2018-05-05 15:19:00	863033069630348040	1.00000	11.26567	9.39213	13.76271	13.29408	14.99947	51.98452	63.62315	67.41568	14.80012	82.97859
2018-05-05 15:20:00	3590433799317662147	1.00000	14.95698	7.15076	10.79686	14.39377	15.62704	50.83435	38.47661	11.29393	80.89951	43.04986
2018-05-05 15:21:00	863033069630348701	1.00000	13.54142	7.63337	12.15842	14.73595	9.81199	50.87314	54.71119	32.58896	6.01456	30.28567
2018-05-05 15:22:00	359043379931766940	1.00000	10.14938	10.97847	12.63247	8.68546	11.00466	54.98622	51.35133	75.70092	56.28245	38.36329
2018-05-05 15:23:00	8630330696303481305	1.00000	13.83626	10.33678	14.02904	15.32088	12.42376	63.47842	47.24747	20.25509	90.68730	87.18545
2018-05-05 15:24:00	3590433799317662246	1.00000	12.80363	12.16491	13.64245	11.92743	12.44515	38.64503	44.14647	90.18514	12.20597	92.98579
2018-05-05 15:25:00	3590433799317661685	1.00000	13.39213	8.16396	13.50887	14.75341	12.20780	57.62338	81.73097	36.91858	94.48007	53.69839
2018-05-05 15:26:00	359043379931766502	0.00000	9.14442	12.72334	9.99425	10.37258	12.98887	41.02656	38.19121	73.98814	33.97193	75.88018
2018-05-05 15:27:00	8630330696303482220	1.00000	10.84909	7.09055	12.84539	13.64789	14.96288	60.66993	71.34153	80.04099	37.26394	83.70859
2018-05-05 15:28:00	863033069630348818	0.00000	15.35220	14.86966	8.51276	9.06469	10.76119	44.62801	40.07867	10.61216	36.35082	16.83306
2018-05-05 15:29:00	863033069630348685	0.00000	9.41558	15.79421	10.71525	10.56077	10.82590	64.46676	50.30406	54.30281	24.93487	61.24017
2018-05-05 15:30:00	863033069630348685	0.00000	13.51513	11.60061	9.87656	7.02904	10.47808	76.24393	56.52726	0.70206	42.20295	40.71417
2018-05-05 15:31:00	359043379931766486	1.00000	12.89428	8.27896	10.95600	11.08147	11.01287	62.25321	39.30861	39.31345	46.74689	15.39912
